geoid,name,year,total_est,total_se
05000US01055,"Etowah County, Alabama",2016,38.200096,9.3406763
05000US01055,"Etowah County, Alabama",2017,35.829529,10.446793
05000US01069,"Houston County, Alabama",2009,28.776403,5.9550362
05000US01069,"Houston County, Alabama",2010,38.974361,5.8197918
05000US01069,"Houston County, Alabama",2011,41.805466,5.6274295
05000US01069,"Houston County, Alabama",2012,53.157894,6.5013542
05000US01069,"Houston County, Alabama",2013,35.42667,4.2767882
05000US01069,"Houston County, Alabama",2014,38.464462,5.7153845
05000US01069,"Houston County, Alabama",2015,32.630814,5.3851881
05000US01069,"Houston County, Alabama",2016,42.399307,5.751966
05000US01069,"Houston County, Alabama",2017,50.951851,7.1461306
05000US01073,"Jefferson County, Alabama",2009,57.551289,3.3301256
05000US01073,"Jefferson County, Alabama",2010,53.437031,3.8377829
05000US01073,"Jefferson County, Alabama",2011,59.549625,4.2652955
05000US01073,"Jefferson County, Alabama",2012,48.411823,3.7688661
05000US01073,"Jefferson County, Alabama",2013,50.091396,4.4170046
05000US01073,"Jefferson County, Alabama",2014,53.784954,4.2034702
05000US01073,"Jefferson County, Alabama",2015,55.348663,3.8722649
05000US01073,"Jefferson County, Alabama",2016,55.738098,3.5516667
05000US01073,"Jefferson County, Alabama",2017,59.973717,3.9167137
05000US01077,"Lauderdale County, Alabama",2009,38.472286,13.105205
05000US01077,"Lauderdale County, Alabama",2010,59.412022,14.196794
05000US01077,"Lauderdale County, Alabama",2011,39.430897,10.745348
05000US01077,"Lauderdale County, Alabama",2012,54.886829,8.5551243
05000US01077,"Lauderdale County, Alabama",2014,38.923004,10.214507
05000US01077,"Lauderdale County, Alabama",2015,47.250755,8.7326183
05000US01077,"Lauderdale County, Alabama",2016,26.640739,8.8333015
05000US01077,"Lauderdale County, Alabama",2017,62.292362,16.471067
05000US01081,"Lee County, Alabama",2009,33.154003,6.2417736
05000US01081,"Lee County, Alabama",2010,48.435013,7.0601382
05000US01081,"Lee County, Alabama",2011,57.558136,6.5988035
05000US01081,"Lee County, Alabama",2012,62.562233,7.7156892
05000US01081,"Lee County, Alabama",2013,33.324802,8.315443
05000US01081,"Lee County, Alabama",2014,34.44418,7.3834352
05000US01081,"Lee County, Alabama",2015,25.710014,7.1850338
05000US01081,"Lee County, Alabama",2016,48.808498,9.3345976
05000US01081,"Lee County, Alabama",2017,56.203331,9.7595234
05000US01083,"Limestone County, Alabama",2009,29.534367,9.3660946
05000US01083,"Limestone County, Alabama",2010,22.082752,7.8082523
05000US01083,"Limestone County, Alabama",2011,47.067242,11.887791
05000US01083,"Limestone County, Alabama",2012,28.206465,11.388762
05000US01083,"Limestone County, Alabama",2013,29.933775,8.0386181
05000US01083,"Limestone County, Alabama",2014,20.161858,9.6599817
05000US01083,"Limestone County, Alabama",2015,36.76532,10.324213
05000US01083,"Limestone County, Alabama",2016,30.228571,13.186548
05000US01083,"Limestone County, Alabama",2017,42.341042,13.767534
05000US01089,"Madison County, Alabama",2009,54.571735,4.6710572
05000US01089,"Madison County, Alabama",2010,53.803749,6.0182691
05000US01089,"Madison County, Alabama",2011,37.223633,4.2387104
05000US01089,"Madison County, Alabama",2012,31.300943,4.375411
05000US01089,"Madison County, Alabama",2013,42.461575,5.504446
05000US01089,"Madison County, Alabama",2014,43.29108,6.0651217
05000US01089,"Madison County, Alabama",2015,51.971233,5.5645647
05000US01089,"Madison County, Alabama",2016,50.400604,6.7153096
05000US01089,"Madison County, Alabama",2017,44.611832,4.5011067
05000US01095,"Marshall County, Alabama",2009,27.111403,9.0697813
05000US01095,"Marshall County, Alabama",2010,16.40625,7.8797817
05000US01095,"Marshall County, Alabama",2011,17.649403,5.8632832
05000US01095,"Marshall County, Alabama",2012,25.826355,5.6136565
05000US01095,"Marshall County, Alabama",2013,32.62962,12.985417
05000US01095,"Marshall County, Alabama",2014,25.516748,7.7555852
05000US01095,"Marshall County, Alabama",2015,45.69212,9.7938833
05000US01095,"Marshall County, Alabama",2016,43.488647,10.808398
05000US01095,"Marshall County, Alabama",2017,27.333122,9.0172853
05000US01097,"Mobile County, Alabama",2009,46.065083,5.0400829
05000US01097,"Mobile County, Alabama",2010,49.200459,3.9697328
05000US01097,"Mobile County, Alabama",2011,45.903736,4.3633962
05000US01097,"Mobile County, Alabama",2012,49.939865,4.0760493
05000US01097,"Mobile County, Alabama",2013,52.705799,6.0500374
05000US01097,"Mobile County, Alabama",2014,42.86517,5.3856959
05000US01097,"Mobile County, Alabama",2015,51.040085,5.1051049
05000US01097,"Mobile County, Alabama",2016,47.412048,4.3687758
05000US01097,"Mobile County, Alabama",2017,45.428825,4.7390432
05000US01101,"Montgomery County, Alabama",2009,46.549305,6.8705721
05000US01101,"Montgomery County, Alabama",2010,44.81287,6.2989578
05000US01101,"Montgomery County, Alabama",2011,52.740658,7.6305346
05000US01101,"Montgomery County, Alabama",2012,53.446747,5.140995
05000US01101,"Montgomery County, Alabama",2013,51.261677,5.3882103
05000US01101,"Montgomery County, Alabama",2014,52.43861,6.7185459
05000US01101,"Montgomery County, Alabama",2015,42.065178,6.490591
05000US01101,"Montgomery County, Alabama",2016,46.641132,6.3890429
05000US01101,"Montgomery County, Alabama",2017,30.561914,7.0410213
05000US01103,"Morgan County, Alabama",2009,31.758764,7.4840679
05000US01103,"Morgan County, Alabama",2010,49.885284,7.3428812
05000US01103,"Morgan County, Alabama",2011,48.081535,7.8097754
05000US01103,"Morgan County, Alabama",2012,25.938658,6.8523059
05000US01103,"Morgan County, Alabama",2013,52.796173,12.368817
05000US01103,"Morgan County, Alabama",2014,37.515152,10.087526
05000US01103,"Morgan County, Alabama",2015,60.580521,12.192558
05000US01103,"Morgan County, Alabama",2016,42.190475,9.3539639
05000US01103,"Morgan County, Alabama",2017,39.69957,8.7353029
05000US01115,"St. Clair County, Alabama",2009,45.006794,10.009467
05000US01115,"St. Clair County, Alabama",2010,43.669353,13.648928
05000US01115,"St. Clair County, Alabama",2012,64.44059,9.6978922
05000US01117,"Shelby County, Alabama",2009,53.142441,6.2084641
05000US01117,"Shelby County, Alabama",2010,57.332848,5.8982434
05000US01117,"Shelby County, Alabama",2011,52.102627,10.925617
05000US01117,"Shelby County, Alabama",2012,53.259762,6.8910728
05000US01117,"Shelby County, Alabama",2013,49.47406,6.6767364
05000US01117,"Shelby County, Alabama",2014,41.794312,4.6467843
05000US01117,"Shelby County, Alabama",2015,51.824821,6.2713475
05000US01117,"Shelby County, Alabama",2016,45.993778,5.5739427
05000US01117,"Shelby County, Alabama",2017,62.77951,5.3423309
05000US01121,"Talladega County, Alabama",2010,44.584839,8.3520889
05000US01121,"Talladega County, Alabama",2013,35.40839,9.5508471
05000US01125,"Tuscaloosa County, Alabama",2009,52.082157,5.2191925
05000US01125,"Tuscaloosa County, Alabama",2010,38.442768,6.0054159
05000US01125,"Tuscaloosa County, Alabama",2011,57.356411,7.3622761
05000US01125,"Tuscaloosa County, Alabama",2012,42.199703,6.8880024
05000US01125,"Tuscaloosa County, Alabama",2013,28.445562,5.5903163
05000US01125,"Tuscaloosa County, Alabama",2014,45.79348,7.1591005
05000US01125,"Tuscaloosa County, Alabama",2015,34.609783,5.5586705
05000US01125,"Tuscaloosa County, Alabama",2016,37.076763,8.93923
05000US01125,"Tuscaloosa County, Alabama",2017,34.949734,3.0465541
05000US01127,"Walker County, Alabama",2011,28.092358,10.232015
05000US01127,"Walker County, Alabama",2012,34.25,9.1733828
05000US01127,"Walker County, Alabama",2014,24.078747,9.8570595
05000US01127,"Walker County, Alabama",2017,39.095478,9.4835911
05000US02020,"Anchorage Municipality, Alaska",2009,35.382648,5.1532044
05000US02020,"Anchorage Municipality, Alaska",2010,35.768261,6.5296369
05000US02020,"Anchorage Municipality, Alaska",2011,30.869774,6.2018976
05000US02020,"Anchorage Municipality, Alaska",2012,34.700249,5.5528507
05000US02020,"Anchorage Municipality, Alaska",2013,30.720016,4.6317739
05000US02020,"Anchorage Municipality, Alaska",2014,27.72348,5.3102026
05000US02020,"Anchorage Municipality, Alaska",2015,33.125069,5.1807895
05000US02020,"Anchorage Municipality, Alaska",2016,25.700306,4.5576448
05000US02020,"Anchorage Municipality, Alaska",2017,36.060825,6.5854983
05000US02090,"Fairbanks North Star Borough, Alaska",2009,10.650437,7.3692708
05000US02090,"Fairbanks North Star Borough, Alaska",2010,19.253775,7.052794
05000US02090,"Fairbanks North Star Borough, Alaska",2011,32.846989,9.0057497
05000US02090,"Fairbanks North Star Borough, Alaska",2012,21.494505,9.1918173
05000US02090,"Fairbanks North Star Borough, Alaska",2013,46.121525,13.6323
05000US02090,"Fairbanks North Star Borough, Alaska",2014,44.162437,12.496361
05000US02090,"Fairbanks North Star Borough, Alaska",2015,18.723936,8.807766
05000US02090,"Fairbanks North Star Borough, Alaska",2016,44.687153,8.8672991
05000US02090,"Fairbanks North Star Borough, Alaska",2017,29.760811,11.324472
05000US02170,"Matanuska-Susitna Borough, Alaska",2009,36.323071,8.2919722
05000US02170,"Matanuska-Susitna Borough, Alaska",2010,29.045227,7.9898448
05000US02170,"Matanuska-Susitna Borough, Alaska",2011,27.570093,7.4647255
05000US02170,"Matanuska-Susitna Borough, Alaska",2012,40.062653,5.5775781
05000US02170,"Matanuska-Susitna Borough, Alaska",2013,46.052631,7.0580235
05000US02170,"Matanuska-Susitna Borough, Alaska",2014,33.465164,5.7160163
05000US02170,"Matanuska-Susitna Borough, Alaska",2015,25.715361,4.5052094
05000US02170,"Matanuska-Susitna Borough, Alaska",2016,40.441406,7.7376008
05000US02170,"Matanuska-Susitna Borough, Alaska",2017,25.221104,5.3167443
05000US04001,"Apache County, Arizona",2009,36.61919,10.322266
05000US04001,"Apache County, Arizona",2010,40.54356,9.8588896
05000US04001,"Apache County, Arizona",2011,46.816975,9.5515795
05000US04001,"Apache County, Arizona",2012,26.143793,7.6734648
05000US04001,"Apache County, Arizona",2013,50.530033,11.402469
05000US04001,"Apache County, Arizona",2014,31.307629,9.4184484
05000US04001,"Apache County, Arizona",2015,40.401245,9.1621008
05000US04001,"Apache County, Arizona",2016,49.025341,7.6436462
05000US04001,"Apache County, Arizona",2017,38.368244,9.2282686
05000US04003,"Cochise County, Arizona",2009,31.513262,7.8616529
05000US04003,"Cochise County, Arizona",2010,38.365528,8.6074553
05000US04003,"Cochise County, Arizona",2011,26.521019,9.0234032
05000US04003,"Cochise County, Arizona",2012,31.273815,9.6834908
05000US04003,"Cochise County, Arizona",2013,43.982807,7.8232074
05000US04003,"Cochise County, Arizona",2014,52.015705,10.724206
05000US04003,"Cochise County, Arizona",2015,28.603352,7.4006715
05000US04003,"Cochise County, Arizona",2016,38.384678,10.240194
05000US04003,"Cochise County, Arizona",2017,36.185818,7.8782716
05000US04005,"Coconino County, Arizona",2009,44.356312,10.784468
05000US04005,"Coconino County, Arizona",2010,44.904564,7.9322181
05000US04005,"Coconino County, Arizona",2011,47.421436,6.9538302
05000US04005,"Coconino County, Arizona",2012,43.151104,7.7143507
05000US04005,"Coconino County, Arizona",2013,37.973896,9.3172169
05000US04005,"Coconino County, Arizona",2014,52.774464,8.7507582
05000US04005,"Coconino County, Arizona",2015,50.75209,9.5637817
05000US04005,"Coconino County, Arizona",2016,52.153458,7.1522861
05000US04005,"Coconino County, Arizona",2017,31.946039,8.3923073
05000US04013,"Maricopa County, Arizona",2009,33.485367,1.4180871
05000US04013,"Maricopa County, Arizona",2010,34.036732,1.6267995
05000US04013,"Maricopa County, Arizona",2011,32.274277,1.4631618
05000US04013,"Maricopa County, Arizona",2012,34.288849,1.5249066
05000US04013,"Maricopa County, Arizona",2013,36.804306,1.5430528
05000US04013,"Maricopa County, Arizona",2014,34.193783,1.3127676
05000US04013,"Maricopa County, Arizona",2015,36.512302,1.4373565
05000US04013,"Maricopa County, Arizona",2016,39.465603,1.4681544
05000US04013,"Maricopa County, Arizona",2017,38.916622,1.5244949
05000US04015,"Mohave County, Arizona",2009,29.568392,6.1511817
05000US04015,"Mohave County, Arizona",2010,51.473705,9.3627968
05000US04015,"Mohave County, Arizona",2011,31.175917,13.719119
05000US04015,"Mohave County, Arizona",2012,21.342709,5.1193371
05000US04015,"Mohave County, Arizona",2013,47.557274,9.5969353
05000US04015,"Mohave County, Arizona",2014,32.767315,6.9656119
05000US04015,"Mohave County, Arizona",2015,43.367481,7.9928503
05000US04015,"Mohave County, Arizona",2016,59.864933,10.666028
05000US04015,"Mohave County, Arizona",2017,32.581894,12.8267
05000US04017,"Navajo County, Arizona",2009,40.090527,12.87058
05000US04017,"Navajo County, Arizona",2010,50.558578,5.9177432
05000US04017,"Navajo County, Arizona",2011,64.848648,11.477039
05000US04017,"Navajo County, Arizona",2012,36.937462,6.8531103
05000US04017,"Navajo County, Arizona",2013,37.593765,8.2409477
05000US04017,"Navajo County, Arizona",2014,32.34655,6.053134
05000US04017,"Navajo County, Arizona",2015,50.678581,8.3739328
05000US04017,"Navajo County, Arizona",2016,41.240311,9.0661507
05000US04017,"Navajo County, Arizona",2017,50.93531,5.643733
05000US04019,"Pima County, Arizona",2009,31.605923,3.2224755
05000US04019,"Pima County, Arizona",2010,34.475597,3.2378287
05000US04019,"Pima County, Arizona",2011,43.722202,4.010613
05000US04019,"Pima County, Arizona",2012,31.133148,2.6734059
05000US04019,"Pima County, Arizona",2013,36.922375,2.9749675
05000US04019,"Pima County, Arizona",2014,42.85656,3.164737
05000US04019,"Pima County, Arizona",2015,39.654423,3.637953
05000US04019,"Pima County, Arizona",2016,40.507595,3.7495732
05000US04019,"Pima County, Arizona",2017,43.223427,3.4240906
05000US04021,"Pinal County, Arizona",2009,28.921282,4.0806899
05000US04021,"Pinal County, Arizona",2010,25.178164,3.7190139
05000US04021,"Pinal County, Arizona",2011,24.678179,6.1124439
05000US04021,"Pinal County, Arizona",2012,29.685265,6.7171617
05000US04021,"Pinal County, Arizona",2013,23.277153,3.7249353
05000US04021,"Pinal County, Arizona",2014,35.059555,4.7696481
05000US04021,"Pinal County, Arizona",2015,27.613071,4.9745445
05000US04021,"Pinal County, Arizona",2016,35.843086,5.3922668
05000US04021,"Pinal County, Arizona",2017,33.513363,5.5741777
05000US04025,"Yavapai County, Arizona",2009,26.063135,6.7902594
05000US04025,"Yavapai County, Arizona",2010,36.170666,7.4384704
05000US04025,"Yavapai County, Arizona",2011,52.816475,18.101175
05000US04025,"Yavapai County, Arizona",2012,31.498974,8.675168
05000US04025,"Yavapai County, Arizona",2013,52.40786,8.6064987
05000US04025,"Yavapai County, Arizona",2014,37.85231,8.9860106
05000US04025,"Yavapai County, Arizona",2015,61.46096,9.0329533
05000US04025,"Yavapai County, Arizona",2016,20.9053,6.009933
05000US04025,"Yavapai County, Arizona",2017,63.230469,9.6095724
05000US04027,"Yuma County, Arizona",2009,27.54735,6.5224438
05000US04027,"Yuma County, Arizona",2010,47.962334,6.5524673
05000US04027,"Yuma County, Arizona",2011,37.053089,10.219013
05000US04027,"Yuma County, Arizona",2012,41.55135,5.8556895
05000US04027,"Yuma County, Arizona",2013,33.410706,5.6135416
05000US04027,"Yuma County, Arizona",2014,36.133583,6.4376035
05000US04027,"Yuma County, Arizona",2015,34.848728,7.9496541
05000US04027,"Yuma County, Arizona",2016,29.655418,6.6485753
05000US04027,"Yuma County, Arizona",2017,41.981514,10.240805
05000US05007,"Benton County, Arkansas",2009,29.178801,5.0802135
05000US05007,"Benton County, Arkansas",2010,42.504604,6.943038
05000US05007,"Benton County, Arkansas",2011,38.471405,6.5558014
05000US05007,"Benton County, Arkansas",2012,35.914761,5.5835547
05000US05007,"Benton County, Arkansas",2013,28.325069,5.5388141
05000US05007,"Benton County, Arkansas",2014,31.120035,5.1411433
05000US05007,"Benton County, Arkansas",2015,39.794521,5.4165411
05000US05007,"Benton County, Arkansas",2016,35.544514,4.7627277
05000US05007,"Benton County, Arkansas",2017,27.711796,4.8164973
05000US05031,"Craighead County, Arkansas",2009,57.87402,10.198396
05000US05031,"Craighead County, Arkansas",2010,34.660599,6.5785756
05000US05031,"Craighead County, Arkansas",2012,67.681564,6.1456447
05000US05031,"Craighead County, Arkansas",2013,38.50737,9.6097689
05000US05031,"Craighead County, Arkansas",2014,50.09396,6.7333126
05000US05031,"Craighead County, Arkansas",2015,64.479637,13.05487
05000US05031,"Craighead County, Arkansas",2016,47.174282,7.9574838
05000US05031,"Craighead County, Arkansas",2017,55.755131,8.4873762
05000US05045,"Faulkner County, Arkansas",2009,36.044659,7.9792066
05000US05045,"Faulkner County, Arkansas",2010,55.056618,11.231928
05000US05045,"Faulkner County, Arkansas",2011,43.771858,6.6325493
05000US05045,"Faulkner County, Arkansas",2012,35.607941,7.502521
05000US05045,"Faulkner County, Arkansas",2013,26.967123,7.4467478
05000US05045,"Faulkner County, Arkansas",2014,27.164686,6.7392893
05000US05045,"Faulkner County, Arkansas",2015,56.112087,10.753908
05000US05045,"Faulkner County, Arkansas",2016,59.66235,7.1630878
05000US05045,"Faulkner County, Arkansas",2017,62.524269,9.6113205
05000US05051,"Garland County, Arkansas",2010,63.572186,11.160288
05000US05051,"Garland County, Arkansas",2011,38.874752,13.103633
05000US05051,"Garland County, Arkansas",2012,41.345093,13.098435
05000US05051,"Garland County, Arkansas",2013,66.653343,12.814766
05000US05051,"Garland County, Arkansas",2014,59.156788,6.4706011
05000US05051,"Garland County, Arkansas",2016,25.664135,13.490941
05000US05051,"Garland County, Arkansas",2017,54.048683,14.501855
05000US05069,"Jefferson County, Arkansas",2009,61.29353,16.885014
05000US05069,"Jefferson County, Arkansas",2010,50.412464,6.6277614
05000US05069,"Jefferson County, Arkansas",2011,37.373737,12.256745
05000US05069,"Jefferson County, Arkansas",2012,59.801708,12.068112
05000US05069,"Jefferson County, Arkansas",2014,65.240326,8.9995594
05000US05069,"Jefferson County, Arkansas",2015,60.916252,17.755369
05000US05069,"Jefferson County, Arkansas",2017,81.774864,9.6825409
05000US05085,"Lonoke County, Arkansas",2010,52.079208,12.010457
05000US05085,"Lonoke County, Arkansas",2011,43.717278,15.929241
05000US05085,"Lonoke County, Arkansas",2012,48.24369,12.412795
05000US05085,"Lonoke County, Arkansas",2013,64.214043,10.767939
05000US05085,"Lonoke County, Arkansas",2014,48.125,13.749949
05000US05085,"Lonoke County, Arkansas",2015,17.764652,5.4714503
05000US05085,"Lonoke County, Arkansas",2016,63.351952,10.023166
05000US05085,"Lonoke County, Arkansas",2017,37.659878,10.970727
05000US05119,"Pulaski County, Arkansas",2009,64.804993,6.192615
05000US05119,"Pulaski County, Arkansas",2010,58.613976,4.3436069
05000US05119,"Pulaski County, Arkansas",2011,55.265789,6.7176595
05000US05119,"Pulaski County, Arkansas",2012,43.852531,5.464478
05000US05119,"Pulaski County, Arkansas",2013,55.51215,6.5718284
05000US05119,"Pulaski County, Arkansas",2014,48.400097,5.3566489
05000US05119,"Pulaski County, Arkansas",2015,60.97974,5.086319
05000US05119,"Pulaski County, Arkansas",2016,49.270443,4.5640726
05000US05119,"Pulaski County, Arkansas",2017,50.154739,5.7122798
05000US05125,"Saline County, Arkansas",2009,50.078392,7.3726711
05000US05125,"Saline County, Arkansas",2010,48.953976,12.844684
05000US05125,"Saline County, Arkansas",2011,40.181713,7.4733295
05000US05125,"Saline County, Arkansas",2012,48.424335,7.1728253
05000US05125,"Saline County, Arkansas",2013,43.67746,11.687083
05000US05125,"Saline County, Arkansas",2015,53.11039,8.2221155
05000US05125,"Saline County, Arkansas",2016,44.151566,9.9370918
05000US05125,"Saline County, Arkansas",2017,43.603134,10.172876
05000US05131,"Sebastian County, Arkansas",2009,25.380608,6.4529257
05000US05131,"Sebastian County, Arkansas",2010,41.682072,9.1186066
05000US05131,"Sebastian County, Arkansas",2011,45.496853,9.0517559
05000US05131,"Sebastian County, Arkansas",2012,34.94651,7.1369743
05000US05131,"Sebastian County, Arkansas",2013,43.637917,8.6985741
05000US05131,"Sebastian County, Arkansas",2014,42.905636,8.723609
05000US05131,"Sebastian County, Arkansas",2015,48.117748,10.954744
05000US05131,"Sebastian County, Arkansas",2016,34.37981,10.34609
05000US05131,"Sebastian County, Arkansas",2017,60.353981,11.517391
05000US05143,"Washington County, Arkansas",2009,53.843636,7.6649928
05000US05143,"Washington County, Arkansas",2010,40.273556,5.7985482
05000US05143,"Washington County, Arkansas",2011,27.035927,5.8742547
05000US05143,"Washington County, Arkansas",2012,52.827667,5.9572959
05000US05143,"Washington County, Arkansas",2013,49.898357,6.6887336
05000US05143,"Washington County, Arkansas",2014,46.724773,8.7486925
05000US05143,"Washington County, Arkansas",2015,41.065586,7.4388256
05000US05143,"Washington County, Arkansas",2016,54.083157,6.615334
05000US05143,"Washington County, Arkansas",2017,42.416252,7.4161792
05000US05145,"White County, Arkansas",2009,50.723862,13.236342
05000US05145,"White County, Arkansas",2010,65.751923,11.608176
05000US05145,"White County, Arkansas",2011,32.949402,10.61719
05000US05145,"White County, Arkansas",2012,54.84367,12.151471
05000US05145,"White County, Arkansas",2013,7.8899088,9.7831316
05000US05145,"White County, Arkansas",2014,30.922041,10.490719
05000US05145,"White County, Arkansas",2015,28.656036,10.01614
05000US05145,"White County, Arkansas",2016,46.737045,12.197217
05000US05145,"White County, Arkansas",2017,35.377071,8.9832897
05000US06001,"Alameda County, California",2009,60.378891,2.5244975
05000US06001,"Alameda County, California",2010,53.133785,2.2901826
05000US06001,"Alameda County, California",2011,58.792473,2.2519882
05000US06001,"Alameda County, California",2012,60.696568,2.1737761
05000US06001,"Alameda County, California",2013,56.498856,2.4465642
05000US06001,"Alameda County, California",2014,54.980869,2.1845324
05000US06001,"Alameda County, California",2015,54.089363,2.2470231
05000US06001,"Alameda County, California",2016,56.788784,1.9812969
05000US06001,"Alameda County, California",2017,55.526722,2.3130319
05000US06007,"Butte County, California",2009,48.03833,6.1740146
05000US06007,"Butte County, California",2010,45.804768,6.6665359
05000US06007,"Butte County, California",2011,39.721756,7.1696019
05000US06007,"Butte County, California",2012,58.980679,7.652957
05000US06007,"Butte County, California",2013,38.119591,8.3223324
05000US06007,"Butte County, California",2014,48.715527,6.9296255
05000US06007,"Butte County, California",2015,52.73159,8.1514206
05000US06007,"Butte County, California",2016,60.313034,8.2733202
05000US06007,"Butte County, California",2017,49.215179,10.200117
05000US06013,"Contra Costa County, California",2009,53.383957,2.5708489
05000US06013,"Contra Costa County, California",2010,60.709389,2.8679435
05000US06013,"Contra Costa County, California",2011,56.284637,2.9975502
05000US06013,"Contra Costa County, California",2012,58.497543,2.8138895
05000US06013,"Contra Costa County, California",2013,57.81039,3.2829597
05000US06013,"Contra Costa County, California",2014,54.90604,2.6056466
05000US06013,"Contra Costa County, California",2015,54.84351,3.3329449
05000US06013,"Contra Costa County, California",2016,58.815277,2.9475973
05000US06013,"Contra Costa County, California",2017,52.099674,3.196352
05000US06017,"El Dorado County, California",2009,63.609581,7.6050816
05000US06017,"El Dorado County, California",2010,66.907661,8.4296484
05000US06017,"El Dorado County, California",2011,54.882866,10.418808
05000US06017,"El Dorado County, California",2012,45.202999,7.3356733
05000US06017,"El Dorado County, California",2013,52.934273,6.9077859
05000US06017,"El Dorado County, California",2014,49.090912,9.4127674
05000US06017,"El Dorado County, California",2015,64.821045,9.8545799
05000US06017,"El Dorado County, California",2016,52.213581,8.9589205
05000US06017,"El Dorado County, California",2017,60.572338,9.1666136
05000US06019,"Fresno County, California",2009,44.353329,2.8364747
05000US06019,"Fresno County, California",2010,40.09095,3.101218
05000US06019,"Fresno County, California",2011,37.612228,3.4097753
05000US06019,"Fresno County, California",2012,35.959671,2.3807852
05000US06019,"Fresno County, California",2013,36.229759,2.5939009
05000US06019,"Fresno County, California",2014,35.058506,2.5810044
05000US06019,"Fresno County, California",2015,38.693211,3.2129295
05000US06019,"Fresno County, California",2016,39.104923,2.8476229
05000US06019,"Fresno County, California",2017,41.547611,3.1763091
05000US06023,"Humboldt County, California",2009,60.967236,8.0148096
05000US06023,"Humboldt County, California",2010,46.878983,7.6914654
05000US06023,"Humboldt County, California",2011,42.462238,6.8445215
05000US06023,"Humboldt County, California",2012,37.028423,9.4358702
05000US06023,"Humboldt County, California",2013,55.188679,7.4277124
05000US06023,"Humboldt County, California",2014,55.387627,7.8550167
05000US06023,"Humboldt County, California",2015,54.652267,6.4901004
05000US06023,"Humboldt County, California",2016,57.064091,8.162076
05000US06023,"Humboldt County, California",2017,51.873325,11.323709
05000US06025,"Imperial County, California",2009,53.223316,5.7902551
05000US06025,"Imperial County, California",2010,54.765694,8.3657436
05000US06025,"Imperial County, California",2011,44.673855,6.9936371
05000US06025,"Imperial County, California",2012,50.133335,6.7836485
05000US06025,"Imperial County, California",2013,45.292995,7.3799109
05000US06025,"Imperial County, California",2014,40.195553,8.169981
05000US06025,"Imperial County, California",2015,48.859936,7.0465012
05000US06025,"Imperial County, California",2016,56.152481,6.8867326
05000US06025,"Imperial County, California",2017,55.105026,8.6345787
05000US06029,"Kern County, California",2009,34.218231,2.8742173
05000US06029,"Kern County, California",2010,37.716251,2.9089811
05000US06029,"Kern County, California",2011,31.875479,2.9823034
05000US06029,"Kern County, California",2012,35.946438,3.0802281
