year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,2240,Southeast Fairbanks Census Area,ALASKA,Rural,American Indian/Alaska native,All,"undefined",495
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,2270,Wade Hampton Census Area,ALASKA,Rural,American Indian/Alaska native,All,"undefined",21
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,2290,Yukon-Koyukuk Census Area,ALASKA,Rural,American Indian/Alaska native,All,"undefined",563
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4001,Apache County,ARIZONA,Rural,American Indian/Alaska native,All,"undefined",393
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4003,Cochise County,ARIZONA,Rural,American Indian/Alaska native,All,"undefined",922
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4005,Coconino County,ARIZONA,Urban,American Indian/Alaska native,All,"undefined",493
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4007,Gila County,ARIZONA,Rural,American Indian/Alaska native,All,"undefined",580
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4009,Graham County,ARIZONA,Rural,American Indian/Alaska native,All,"undefined",749
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4011,Greenlee County,ARIZONA,Rural,American Indian/Alaska native,All,"undefined",636
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4012,La Paz County,ARIZONA,Rural,American Indian/Alaska native,All,"undefined",366
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4013,Maricopa County,ARIZONA,Urban,American Indian/Alaska native,All,"undefined",1036
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4015,Mohave County,ARIZONA,Urban,American Indian/Alaska native,All,"undefined",1273
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4017,Navajo County,ARIZONA,Rural,American Indian/Alaska native,All,"undefined",478
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4019,Pima County,ARIZONA,Urban,American Indian/Alaska native,All,"undefined",807
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4021,Pinal County,ARIZONA,Urban,American Indian/Alaska native,All,"undefined",1204
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4025,Yavapai County,ARIZONA,Urban,American Indian/Alaska native,All,"undefined",966
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,4027,Yuma County,ARIZONA,Urban,American Indian/Alaska native,All,"undefined",1311
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5005,Baxter County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",810
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5007,Benton County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",1046
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5009,Boone County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",1840
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5015,Carroll County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",941
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5033,Crawford County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",855
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5045,Faulkner County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",767
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5051,Garland County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",651
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5061,Howard County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",688
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5069,Jefferson County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",1750
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5071,Johnson County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",929
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5081,Little River County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",906
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5083,Logan County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",632
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5085,Lonoke County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",1000
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5087,Madison County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",459
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5089,Marion County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",867
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5091,Miller County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",750
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5113,Polk County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",500
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5115,Pope County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",1381
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5119,Pulaski County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",1531
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5125,Saline County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",1182
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5127,Scott County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",625
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5131,Sebastian County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",1010
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5133,Sevier County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",1619
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5141,Van Buren County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",273
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5143,Washington County,ARKANSAS,Urban,American Indian/Alaska native,All,"undefined",898
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,5145,White County,ARKANSAS,Rural,American Indian/Alaska native,All,"undefined",1593
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6001,Alameda County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1245
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6003,Alpine County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",821
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6005,Amador County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",831
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6007,Butte County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1104
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6009,Calaveras County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",672
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6011,Colusa County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",1343
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6013,Contra Costa County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1051
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6015,Del Norte County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",963
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6017,El Dorado County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",987
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6019,Fresno County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",740
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6021,Glenn County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",1028
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6023,Humboldt County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",861
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6025,Imperial County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1213
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6027,Inyo County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",803
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6029,Kern County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1057
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6031,Kings County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",771
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6033,Lake County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",1281
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6035,Lassen County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",1080
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6037,Los Angeles County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1535
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6039,Madera County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",376
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6041,Marin County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",962
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6043,Mariposa County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",688
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6045,Mendocino County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",1207
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6047,Merced County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1000
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6049,Modoc County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",1648
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6051,Mono County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",1009
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6053,Monterey County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1195
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6055,Napa County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1465
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6057,Nevada County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",707
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6059,Orange County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",982
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6061,Placer County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",791
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6063,Plumas County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",1086
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6065,Riverside County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",856
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6067,Sacramento County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1132
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6071,San Bernardino County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1120
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6073,San Diego County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",976
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6075,San Francisco County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1273
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6077,San Joaquin County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1331
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6079,San Luis Obispo County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1079
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6081,San Mateo County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1846
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6083,Santa Barbara County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1042
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6085,Santa Clara County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1494
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6087,Santa Cruz County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",957
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6089,Shasta County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1009
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6093,Siskiyou County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",728
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6095,Solano County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1333
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6097,Sonoma County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",813
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6099,Stanislaus County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1285
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6101,Sutter County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",853
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6103,Tehama County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",953
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6105,Trinity County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",1101
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6107,Tulare County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",978
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6109,Tuolumne County,CALIFORNIA,Rural,American Indian/Alaska native,All,"undefined",885
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6111,Ventura County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1345
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6113,Yolo County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1127
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,6115,Yuba County,CALIFORNIA,Urban,American Indian/Alaska native,All,"undefined",1120
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,8001,Adams County,COLORADO,Urban,American Indian/Alaska native,All,"undefined",1536
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,8003,Alamosa County,COLORADO,Rural,American Indian/Alaska native,All,"undefined",1000
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,8005,Arapahoe County,COLORADO,Urban,American Indian/Alaska native,All,"undefined",1118
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,8007,Archuleta County,COLORADO,Rural,American Indian/Alaska native,All,"undefined",1000
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,8013,Boulder County,COLORADO,Urban,American Indian/Alaska native,All,"undefined",981
